mode,encounter,time_s,hsep_ft,vsep_ft,ssep_ft
acas,1,157.2,17220.424412599,727.554175475817,17235.7869570347
acas,1,157.3,17246.052989785,728.38750880915,17261.4278693699
acas,1,157.4,17271.6815671357,729.220842142484,17287.0687854578
acas,1,157.5,17297.3101446504,730.054175475817,17312.7097052817
acas,1,157.6,17322.9387223284,730.887508809151,17338.3506288251
acas,1,157.7,17348.567300169,731.720842142484,17363.9915560713
acas,1,157.8,17374.1958781713,732.554175475818,17389.6324870042
acas,1,157.9,17399.8244563348,733.387508809151,17415.2734216074
acas,1,158,17425.4530346587,734.220842142485,17440.9143598646
acas,1,158.1,17451.0816131423,735.054175475818,17466.5553017599
acas,1,158.2,17476.7101917849,735.887508809152,17492.1962472772
acas,1,158.3,17502.3387705857,736.720842142485,17517.8371964006
acas,1,158.4,17527.9673495442,737.554175475819,17543.4781491143
acas,1,158.5,17553.5959286596,738.387508809152,17569.1191054025
acas,1,158.6,17579.2245079312,739.220842142486,17594.7600652497
acas,1,158.7,17604.8530873583,740.054175475819,17620.4010286403
acas,1,158.8,17630.4816669404,740.887508809153,17646.0419955589
acas,1,158.9,17656.1102466766,741.720842142486,17671.6829659901
acas,1,159,17681.7388265663,742.55417547582,17697.3239399187
acas,1,159.1,17707.3674066089,743.387508809153,17722.9649173294
acas,1,159.2,17732.9959868036,744.220842142487,17748.6058982071
acas,1,159.3,17758.6245671499,745.05417547582,17774.246882537
acas,1,159.4,17784.2531476471,745.887508809154,17799.8878703039
acas,1,159.5,17809.8817282945,746.720842142487,17825.5288614932
acas,1,159.6,17835.5103090915,747.554175475821,17851.1698560901
acas,1,159.7,17861.1388900374,748.387508809154,17876.8108540799
acas,1,159.8,17886.7674711316,749.220842142488,17902.4518554479
acas,1,159.9,17912.3960523734,750.054175475821,17928.0928601799
acas,1,160,17938.0246337623,750.887508809154,17953.7338682612
acas,1,160.1,17963.6532152976,751.720842142488,17979.3748796776
acas,1,160.2,17989.2817969786,752.554175475821,18005.0158944149
acas,1,160.3,18014.9103788048,753.387508809155,18030.6569124588
acas,1,160.4,18040.5389607755,754.220842142488,18056.2979337953
acas,1,160.5,18066.1675428902,755.054175475822,18081.9389584104
acas,1,160.6,18091.7961251481,755.887508809155,18107.5799862902
acas,1,160.7,18117.4247075487,756.720842142489,18133.2210174207
acas,1,160.8,18143.0532900914,757.554175475822,18158.8620517883
acas,1,160.9,18168.6818727756,758.387508809156,18184.5030893792
acas,1,161,18194.3104556007,759.220842142489,18210.1441301799
acas,1,161.1,18219.9390385661,760.054175475823,18235.7851741767
acas,1,161.2,18245.5676216712,760.887508809156,18261.4262213562
acas,1,161.3,18271.1962049154,761.72084214249,18287.0672717051
acas,1,161.4,18296.8247882981,762.554175475823,18312.70832521
acas,1,161.5,18322.4533718188,763.387508809157,18338.3493818577
acas,1,161.6,18348.0819554768,764.22084214249,18363.9904416349
acas,1,161.7,18373.7105392717,765.054175475824,18389.6315045288
acas,1,161.8,18399.3391232028,765.887508809157,18415.2725705261
acas,1,161.9,18424.9677072695,766.720842142491,18440.9136396139
acas,1,162,18450.5962914713,767.554175475824,18466.5547117795
acas,1,162.1,18476.2248758077,768.387508809158,18492.1957870099
acas,1,162.2,18501.853460278,769.220842142491,18517.8368652925
acas,1,162.3,18527.4820448817,770.054175475825,18543.4779466146
acas,1,162.4,18553.1106296183,770.887508809158,18569.1190309636
acas,1,162.5,18578.7392144872,771.720842142492,18594.7601183269
acas,1,162.6,18604.3677994879,772.554175475825,18620.4012086922
acas,1,162.7,18629.9963846198,773.387508809159,18646.042302047
acas,1,162.8,18655.6249698823,774.220842142492,18671.6833983791
acas,1,162.9,18681.2535552751,775.054175475826,18697.3244976761
acas,1,163,18706.8821407974,775.887508809159,18722.9655999259
acas,1,163.1,18732.5107264488,776.720842142493,18748.6067051164
acas,1,163.2,18758.1393122287,777.554175475826,18774.2478132356
acas,1,163.3,18783.7678981367,778.387508809159,18799.8889242713
acas,1,163.4,18809.3964841721,779.220842142493,18825.5300382118
acas,1,163.5,18835.0250703346,780.054175475826,18851.1711550452
acas,1,163.6,18860.6536566235,780.88750880916,18876.8122747597
acas,1,163.7,18886.2822430383,781.720842142493,18902.4533973435
acas,1,163.8,18911.9108295786,782.554175475827,18928.0945227851
acas,1,163.9,18937.5394162438,783.38750880916,18953.7356510727
acas,1,164,18963.1680030334,784.220842142494,18979.3767821949
acas,1,164.1,18988.7965899469,785.054175475827,19005.0179161402
acas,1,164.2,19014.4251769838,785.887508809161,19030.6590528972
acas,1,164.3,19040.0537641437,786.720842142494,19056.3001924545
acas,1,164.4,19065.6823514259,787.554175475828,19081.9413348009
acas,1,164.5,19091.3109388301,788.387508809161,19107.5824799251
acas,1,164.6,19116.9395263557,789.220842142495,19133.223627816
acas,1,164.7,19142.5681140023,790.054175475828,19158.8647784623
acas,1,164.8,19168.1967017693,790.887508809162,19184.5059318532
acas,1,164.9,19193.8252896563,791.720842142495,19210.1470879776
acas,1,165,19219.4538776629,792.554175475829,19235.7882468246
acas,1,165.1,19245.0824657884,793.387508809162,19261.4294083832
acas,1,165.2,19270.7110540325,794.220842142496,19287.0705726428
acas,1,165.3,19296.3396423946,795.054175475829,19312.7117395924
acas,1,165.4,19321.9682308743,795.887508809163,19338.3529092215
acas,1,165.5,19347.5968194712,796.720842142496,19363.9940815194
acas,1,165.6,19373.2254081848,797.55417547583,19389.6352564754
acas,1,165.7,19398.8539970146,798.387508809163,19415.2764340792
acas,1,165.8,19424.4825859601,799.220842142497,19440.9176143201
acas,1,165.9,19450.1111750209,800.05417547583,19466.5587971878
acas,1,166,19475.7397641965,800.887508809164,19492.1999826719
acas,1,166.1,19501.3683534866,801.720842142497,19517.841170762
acas,1,166.2,19526.9969428905,802.554175475831,19543.482361448
acas,1,166.3,19552.625532408,803.387508809164,19569.1235547196
acas,1,166.4,19578.2541220385,804.220842142498,19594.7647505667
acas,1,166.5,19603.8827117816,805.054175475831,19620.4059489792
acas,1,166.6,19629.5113016368,805.887508809165,19646.047149947
acas,1,166.7,19655.1398916038,806.720842142498,19671.6883534602
acas,1,166.8,19680.768481682,807.554175475831,19697.3295595087
acas,1,166.9,19706.3970718711,808.387508809165,19722.9707680828
acas,1,167,19732.0256621706,809.220842142498,19748.6119791725
acas,1,167.1,19757.6542525801,810.054175475832,19774.2531927681
acas,1,167.2,19783.2828430991,810.887508809165,19799.8944088599
acas,1,167.3,19808.9114337273,811.720842142499,19825.5356274382
acas,1,167.4,19834.5400244642,812.554175475832,19851.1768484932
acas,1,167.5,19860.1686153093,813.387508809166,19876.8180720156
acas,1,167.6,19885.7972062624,814.220842142499,19902.4592979956
acas,1,167.7,19911.4257973229,815.054175475833,19928.1005264239
acas,1,167.8,19937.0543884904,815.887508809166,19953.7417572909
acas,1,167.9,19962.6829797646,816.7208421425,19979.3829905874
acas,1,168,19988.3115711449,817.554175475833,20005.0242263039
acas,1,168.1,20013.9401626311,818.387508809167,20030.6654644311
acas,1,168.2,20039.5687542227,819.2208421425,20056.3067049599
acas,1,168.3,20065.1973459193,820.054175475834,20081.947947881
acas,1,168.4,20090.8259377205,820.887508809167,20107.5891931852
acas,1,168.5,20116.4545296258,821.720842142501,20133.2304408636
acas,1,168.6,20142.083121635,822.554175475834,20158.8716909069
acas,1,168.7,20167.7117137476,823.387508809168,20184.5129433062
acas,1,168.8,20193.3403059632,824.220842142501,20210.1541980525
acas,1,168.9,20218.9688982814,825.054175475835,20235.7954551369
acas,1,169,20244.5974907018,825.887508809168,20261.4367145506
acas,1,169.1,20270.2260832241,826.720842142502,20287.0779762846
acas,1,169.2,20295.8546758478,827.554175475835,20312.7192403302
acas,1,169.3,20321.4832685726,828.387508809169,20338.3605066787
acas,1,169.4,20347.1118613981,829.220842142502,20364.0017753213
acas,1,169.5,20372.7404543239,830.054175475836,20389.6430462495
acas,1,169.6,20398.3690473496,830.887508809169,20415.2843194545
acas,1,169.7,20423.9976404749,831.720842142503,20440.9255949279
acas,1,169.8,20449.6262336994,832.554175475836,20466.5668726611
acas,1,169.9,20475.2548270226,833.38750880917,20492.2081526456
acas,1,170,20500.8834204443,834.220842142503,20517.8494348729
acas,1,170.1,20526.5120139641,835.054175475836,20543.4907193348
acas,1,170.2,20552.1406075816,835.88750880917,20569.1320060227
acas,1,170.3,20577.7692012964,836.720842142503,20594.7732949285
acas,1,170.4,20603.3977951082,837.554175475837,20620.4145860438
acas,1,170.5,20629.0263890166,838.38750880917,20646.0558793604
acas,1,170.6,20654.6549830212,839.220842142504,20671.6971748701
acas,1,170.7,20680.2835771218,840.054175475837,20697.3384725647
acas,1,170.8,20705.9121713179,840.887508809171,20722.9797724362
acas,1,170.9,20731.5407656091,841.720842142504,20748.6210744765
acas,1,171,20757.1693599952,842.554175475838,20774.2623786775
acas,1,171.1,20782.7979544758,843.387508809171,20799.9036850313
acas,1,171.2,20808.4265490505,844.220842142505,20825.5449935299
acas,1,171.3,20834.055143719,845.054175475838,20851.1863041654
acas,1,171.4,20859.683738481,845.887508809172,20876.8276169299
acas,1,171.5,20885.312333336,846.720842142505,20902.4689318156
acas,1,171.6,20910.9409282838,847.554175475839,20928.1102488146
acas,1,171.7,20936.569523324,848.387508809172,20953.7515679193
acas,1,171.8,20962.1981184562,849.220842142506,20979.3928891219
acas,1,171.9,20987.8267136802,850.054175475839,21005.0342124147
acas,1,172,21013.4553089956,850.887508809173,21030.6755377901
acas,1,172.1,21039.0839044021,851.720842142506,21056.3168652405
acas,1,172.2,21064.7124998993,852.55417547584,21081.9581947583
acas,1,172.3,21090.3410954869,853.387508809173,21107.5995263359
acas,1,172.4,21115.9696911646,854.220842142507,21133.2408599659
acas,1,172.5,21141.598286932,855.05417547584,21158.8821956408
acas,1,172.6,21167.2268827888,855.887508809174,21184.5235333532
acas,1,172.7,21192.8554787348,856.720842142507,21210.1648730956
acas,1,172.8,21218.4840747695,857.554175475841,21235.8062148608
acas,1,172.9,21244.1126708926,858.387508809174,21261.4475586414
acas,1,173,21269.7412671039,859.220842142508,21287.0889044302
acas,1,173.1,21295.369863403,860.054175475841,21312.7302522199
acas,1,173.2,21320.9984597896,860.887508809175,21338.3716020032
acas,1,173.3,21346.6270562634,861.720842142508,21364.012953773
acas,1,173.4,21372.2556528241,862.554175475841,21389.6543075221
acas,1,173.5,21397.8842494713,863.387508809175,21415.2956632436
acas,1,173.6,21423.5128462047,864.220842142508,21440.9370209301
acas,1,173.7,21449.1414430241,865.054175475842,21466.5783805748
acas,1,173.8,21474.7700399291,865.887508809175,21492.2197421706
acas,1,173.9,21500.3986369195,866.720842142509,21517.8611057106
acas,1,174,21526.0272339948,867.554175475842,21543.5024711877
acas,1,174.1,21551.6558311549,868.387508809176,21569.1438385952
acas,1,174.2,21577.2844283994,869.220842142509,21594.785207926
acas,1,174.3,21602.913025728,870.054175475843,21620.4265791734
acas,1,174.4,21628.5416231404,870.887508809176,21646.0679523306
acas,1,174.5,21654.1702206363,871.72084214251,21671.7093273908
acas,1,174.6,21679.7988182154,872.554175475843,21697.3507043472
acas,1,174.7,21705.4274158775,873.387508809177,21722.9920831931
acas,1,174.8,21731.0560136222,874.22084214251,21748.6334639218
acas,1,174.9,21756.6846114492,875.054175475844,21774.2748465268
acas,1,175,21782.3132093583,875.887508809177,21799.9162310013
acas,1,175.1,21807.9418073491,876.720842142511,21825.5576173387
acas,1,175.2,21833.5704054214,877.554175475844,21851.1990055326
acas,1,175.3,21859.1990035749,878.387508809178,21876.8403955764
acas,1,175.4,21884.8276018093,879.220842142511,21902.4817874636
acas,1,175.5,21910.4562001244,880.054175475845,21928.1231811877
acas,1,175.6,21936.0847985197,880.887508809178,21953.7645767423
acas,1,175.7,21961.7133969951,881.720842142512,21979.4059741209
acas,1,175.8,21987.3419955503,882.554175475845,22005.0473733173
acas,1,175.9,22012.9705941849,883.387508809179,22030.688774325
acas,1,176,22038.5991928988,884.220842142512,22056.3301771378
acas,1,176.1,22064.2277916916,885.054175475846,22081.9715817493
acas,1,176.2,22089.8563905631,885.887508809179,22107.6129881533
acas,1,176.3,22115.484989513,886.720842142513,22133.2543963436
acas,1,176.4,22141.1135885409,887.554175475846,22158.8958063139
acas,1,176.5,22166.7421876468,888.38750880918,22184.5372180582
acas,1,176.6,22192.3707868302,889.220842142513,22210.1786315702
acas,1,176.7,22217.9993860909,890.054175475846,22235.8200468438
acas,1,176.8,22243.6279854287,890.88750880918,22261.4614638729
acas,1,176.9,22269.2565848432,891.720842142513,22287.1028826516
acas,1,177,22294.8851843343,892.554175475847,22312.7443031737
acas,1,177.1,22320.5137839016,893.38750880918,22338.3857254332
acas,1,177.2,22346.1423835449,894.220842142514,22364.0271494242
acas,1,177.3,22371.7709832639,895.054175475847,22389.6685751408
acas,1,177.4,22397.3995830584,895.887508809181,22415.3100025769
acas,1,177.5,22423.0281829281,896.720842142514,22440.9514317268
acas,1,177.6,22448.6567828727,897.554175475848,22466.5928625845
acas,1,177.7,22474.2853828921,898.387508809181,22492.2342951442
acas,1,177.8,22499.9139829858,899.220842142515,22517.8757294001
acas,1,177.9,22525.5425831538,900.054175475848,22543.5171653464
acas,1,178,22551.1711833957,900.887508809182,22569.1586029773
acas,1,178.1,22576.7997837112,901.720842142515,22594.8000422871
acas,1,178.2,22602.4283841002,902.554175475849,22620.4414832701
acas,1,178.3,22628.0569845624,903.387508809182,22646.0829259207
acas,1,178.4,22653.6855850975,904.220842142516,22671.724370233
acas,1,178.5,22679.3141857053,905.054175475849,22697.3658162016
acas,1,178.6,22704.9427863855,905.887508809183,22723.0072638208
acas,1,178.7,22730.5713871379,906.720842142516,22748.6487130851
acas,1,178.8,22756.1999879622,907.55417547585,22774.2901639888
acas,1,178.9,22781.8285888583,908.387508809183,22799.9316165264
acas,1,179,22807.4571898258,909.220842142517,22825.5730706925
acas,1,179.1,22833.0857908646,910.05417547585,22851.2145264816
acas,1,179.2,22858.7143919743,910.887508809184,22876.8559838881
acas,1,179.3,22884.3429931547,911.720842142517,22902.4974429067
acas,1,179.4,22909.9715944057,912.554175475851,22928.138903532
acas,1,179.5,22935.600195727,913.387508809184,22953.7803657585
acas,1,179.6,22961.2287971183,914.220842142518,22979.4218295809
acas,1,179.7,22986.8573985793,915.054175475851,23005.0632949939
acas,1,179.8,23012.48600011,915.887508809185,23030.7047619922
acas,1,179.9,23038.11460171,916.720842142518,23056.3462305705
acas,1,180,23063.7432033791,917.554175475851,23081.9877007234
acas,2,0,15219.3216062184,861.142172375291,15243.6647822808
acas,2,0.1,15213.3021650659,860.470975527613,15237.6170402502
acas,2,0.2,15207.3135066726,859.889812472667,15231.6051215826
acas,2,0.3,15201.3502432701,859.39285068728,15225.62331369
acas,2,0.4,15195.407011623,858.975684302561,15219.6660106293
acas,2,0.5,15189.4794092145,858.635837205727,15213.7286758995
acas,2,0.6,15183.5643874713,858.37221468053,15207.8082039268
acas,2,0.7,15177.6598160688,858.184340657562,15201.9024419596
acas,2,0.8,15171.7641731849,858.07201005256,15196.0098611831
acas,2,0.9,15165.8763369243,858.035134763456,15190.1293397841
acas,2,1,15159.9956433822,858.035134844085,15184.2580391666
acas,2,1.1,15154.121702822,858.035134844085,15178.3934880002
acas,2,1.2,15148.2541858346,858.035134844085,15172.5353573911
acas,2,1.3,15142.3929138505,858.035134844085,15166.6834690402
acas,2,1.4,15136.5377914844,858.035134844085,15160.8377277003
acas,2,1.5,15130.6887692409,858.035134844085,15154.9980839412
acas,2,1.6,15124.845822946,858.035134844085,15149.1645136131
acas,2,1.7,15119.0089423987,858.035134844085,15143.3370065174
acas,2,1.8,15113.1781251107,858.035134844085,15137.5155601555
acas,2,1.9,15107.3533728509,858.035134844085,15131.7001762795
acas,2,2,15101.5346897394,858.035134844085,15125.8908589885
acas,2,2.1,15095.7220811952,858.035134844085,15120.0876136784
acas,2,2.2,15089.9155533554,858.035134844085,15114.2904464624
acas,2,2.3,15084.1151127553,858.035134844085,15108.4993638508
acas,2,2.4,15078.3207661512,858.035134844085,15102.7143725747
acas,2,2.5,15072.5325204229,858.035134844085,15096.9354794884
acas,2,2.6,15066.7503825201,858.035134844085,15091.1626915158
acas,2,2.7,15060.9743594322,858.035134844085,15085.3960156206
acas,2,2.8,15055.2044581723,858.035134844085,15079.63545879
acas,2,2.9,15049.4406857678,858.035134844085,15073.8810280256
acas,2,3,15043.6830492558,858.035134844085,15068.1327303383
acas,2,3.1,15037.9315556798,858.035134844085,15062.3905727457
acas,2,3.2,15032.1862120888,858.035134844085,15056.6545622704
acas,2,3.3,15026.4470255355,858.035134844085,15050.9247059393
acas,2,3.4,15020.7140030771,858.035134844085,15045.2010107829
acas,2,3.5,15014.9871517736,858.035134844085,15039.4834838353
acas,2,3.6,15009.2664786889,858.035134844085,15033.7721321338
acas,2,3.7,15003.5519908899,858.035134844085,15028.0669627189
acas,2,3.8,14997.8436954466,858.035134844085,15022.3679826343
acas,2,3.9,14992.1415994323,858.035134844085,15016.6751989266
acas,2,4,14986.4457099234,858.035134844085,15010.9886186456
acas,2,4.1,14980.7560339991,858.035134844085,15005.308248844
acas,2,4.2,14975.0725787419,858.035134844085,14999.6340965776
acas,2,4.3,14969.3953512372,858.035134844085,14993.9661689051
acas,2,4.4,14963.7243585736,858.035134844085,14988.304472888
acas,2,4.5,14958.0596078422,858.035134844085,14982.6490155909
acas,2,4.6,14952.4011061375,858.035134844085,14976.9998040812
acas,2,4.7,14946.7488605567,858.035134844085,14971.3568454292
acas,2,4.8,14941.1028781998,858.035134844085,14965.7201467078
acas,2,4.9,14935.4631661699,858.035134844085,14960.0897149931
acas,2,5,14929.8297315727,858.035134844085,14954.4655573637
acas,2,5.1,14924.2025815169,858.035134844085,14948.8476809011
acas,2,5.2,14918.5817231138,858.035134844085,14943.2360926893
acas,2,5.3,14912.9671634778,858.035134844085,14937.6307998154
acas,2,5.4,14907.3589097256,858.035134844085,14932.0318093688
acas,2,5.5,14901.7569689769,858.035134844085,14926.4391284418
acas,2,5.6,14896.161348354,858.035134844085,14920.8527641292
acas,2,5.7,14890.5720549819,858.035134844085,14915.2727235286
acas,2,5.8,14884.9890959883,858.035134844085,14909.6990137399
acas,2,5.9,14879.4124785033,858.035134844085,14904.1316418659
acas,2,6,14873.8422096598,858.035134844085,14898.5706150116
acas,2,6.1,14868.2782965932,858.035134844085,14893.0159402846
acas,2,6.2,14862.7207464414,858.035134844085,14887.4676247953
acas,2,6.3,14857.1695663449,858.035134844085,14881.9256756561
acas,2,6.4,14851.6247634464,858.035134844085,14876.390099982
acas,2,6.5,14846.0863448916,858.035134844085,14870.8609048906
acas,2,6.6,14840.554317828,858.035134844085,14865.3380975015
acas,2,6.7,14835.0286894061,858.035134844085,14859.8216849371
acas,2,6.8,14829.5094667783,858.035134844085,14854.3116743218
acas,2,6.9,14823.9966570996,858.035134844085,14848.8080727824
acas,2,7,14818.4902675273,858.035134844085,14843.3108874479
acas,2,7.1,14812.990305221,858.035134844085,14837.8201254496
acas,2,7.2,14807.4967773425,858.035134844085,14832.3357939212
acas,2,7.3,14802.009691056,858.035134844085,14826.8578999984
acas,2,7.4,14796.5290535278,858.035134844085,14821.3864508189
acas,2,7.5,14791.0548719263,858.035134844085,14815.921453523
acas,2,7.6,14785.5871534223,858.035134844085,14810.4629152527
acas,2,7.7,14780.1259051886,858.035134844085,14805.0108431522
acas,2,7.8,14774.6711344001,858.035134844085,14799.5652443679
acas,2,7.9,14769.2228482339,858.035134844085,14794.1261260481
acas,2,8,14763.7810538689,858.035134844085,14788.6934953432
acas,2,8.1,14758.3457584863,858.035134844085,14783.2673594053
acas,2,8.2,14752.9169692693,858.035134844085,14777.8477253889
acas,2,8.3,14747.4946934028,858.035134844085,14772.43460045
acas,2,8.4,14742.0789380739,858.035134844085,14767.0279917467
acas,2,8.5,14736.6697104716,858.035134844085,14761.6279064389
acas,2,8.6,14731.2670177865,858.035134844085,14756.2343516885
acas,2,8.7,14725.8708672115,858.035134844085,14750.847334659
acas,2,8.8,14720.481265941,858.035134844085,14745.4668625157
acas,2,8.9,14715.0982211714,858.035134844085,14740.0929424257
acas,2,9,14709.7217401007,858.035134844085,14734.7255815579
acas,2,9.1,14704.3518299287,858.035134844085,14729.3647870828
acas,2,9.2,14698.988497857,858.035134844085,14724.0105661725
acas,2,9.3,14693.6317510889,858.035134844085,14718.6629260009
acas,2,9.4,14688.2815968291,858.035134844085,14713.3218737434
acas,2,9.5,14682.9380422843,858.035134844085,14707.987416577
acas,2,9.6,14677.6010946625,858.035134844085,14702.6595616802
acas,2,9.7,14672.2707611734,858.035134844085,14697.338316233
acas,2,9.8,14666.9470490283,858.035134844085,14692.0236874172
acas,2,9.9,14661.6299654399,858.035134844085,14686.7156824156
acas,2,10,14656.3195176223,858.035134844085,14681.4143084126
acas,2,10.1,14651.0157127913,858.035134844085,14676.1195725943
acas,2,10.2,14645.7185581639,858.035134844085,14670.8314821476
acas,2,10.3,14640.4280609586,858.035134844085,14665.5500442612
acas,2,10.4,14635.1442283952,858.035134844085,14660.275266125
acas,2,10.5,14629.8670676949,858.035134844085,14655.00715493
acas,2,10.6,14624.5965860801,858.035134844085,14649.7457178687
acas,2,10.7,14619.3327907746,858.035134844085,14644.4909621346
acas,2,10.8,14614.0756890032,858.035134844085,14639.2428949226
acas,2,10.9,14608.8252879923,858.035134844085,14634.0015234286
acas,2,11,14603.581594969,858.035134844085,14628.7668548496
acas,2,11.1,14598.344617162,858.035134844085,14623.5388963838
acas,2,11.2,14593.1143618007,858.035134844085,14618.3176552304
acas,2,11.3,14587.8908361159,858.035134844085,14613.1031385898
acas,2,11.4,14582.6740473393,858.035134844085,14607.8953536631
acas,2,11.5,14577.4640027037,858.035134844085,14602.6943076526
acas,2,11.6,14572.2607094427,858.035134844085,14597.5000077614
acas,2,11.7,14567.0641747911,858.035134844085,14592.3124611937
acas,2,11.8,14561.8744059844,858.035134844085,14587.1316751543
acas,2,11.9,14556.6914102592,858.035134844085,14581.9576568492
acas,2,12,14551.5151948529,858.035134844085,14576.7904134848
acas,2,12.1,14546.3457670035,858.035134844085,14571.6299522685
acas,2,12.2,14541.1831339502,858.035134844085,14566.4762804085
acas,2,12.3,14536.0273029326,858.035134844085,14561.3294051137
acas,2,12.4,14530.8782811912,858.035134844085,14556.1893335935
acas,2,12.5,14525.7360759672,858.035134844085,14551.0560730581
acas,2,12.6,14520.6006945024,858.035134844085,14545.9296307184
acas,2,12.7,14515.4721440393,858.035134844085,14540.8100137856
acas,2,12.8,14510.350431821,858.035134844085,14535.6972294718
acas,2,12.9,14505.2355650911,858.035134844085,14530.5912849894
acas,2,13,14500.1275510936,858.035134844085,14525.4921875512
acas,2,13.1,14495.0263970734,858.035134844085,14520.3999443708
acas,2,13.2,14489.9321102756,858.035134844085,14515.3145626618
acas,2,13.3,14484.8446979456,858.035134844085,14510.2360496385
acas,2,13.4,14479.7641673295,858.035134844085,14505.1644125155
acas,2,13.5,14474.6905256735,858.035134844085,14500.0996585075
acas,2,13.6,14469.6237802244,858.035134844085,14495.0417948298
acas,2,13.7,14464.5639382291,858.035134844085,14489.9908286977
acas,2,13.8,14459.5110069347,858.035134844085,14484.9467673269
acas,2,13.9,14454.4649935888,858.035134844085,14479.9096179331
acas,2,14,14449.425905439,858.035134844085,14474.8793877323
acas,2,14.1,14444.393749733,858.035134844085,14469.8560839406
acas,2,14.2,14439.3685337188,858.035134844085,14464.8397137741
acas,2,14.3,14434.3502646444,858.035134844085,14459.8302844489
acas,2,14.4,14429.3389497578,858.035134844085,14454.8278031814
acas,2,14.5,14424.3345963073,858.035134844085,14449.8322771876
acas,2,14.6,14419.3372115407,858.035134844085,14444.8437136838
acas,2,14.7,14414.3468027062,858.035134844085,14439.8621198858
acas,2,14.8,14409.3633770518,858.035134844085,14434.8875030098
acas,2,14.9,14404.3869418251,858.035134844085,14429.9198702712
acas,2,15,14399.417504274,858.035134844085,14424.9592288858
acas,2,15.1,14394.4550716458,858.035134844085,14420.0055860688
acas,2,15.2,14389.4996511879,858.035134844085,14415.0589490353
acas,2,15.3,14384.5512501472,858.035134844085,14410.1193249999
acas,2,15.4,14379.6098757704,858.035134844085,14405.1867211772
acas,2,15.5,14374.6755353039,858.035134844085,14400.2611447811
acas,2,15.6,14369.7482359937,858.035134844085,14395.3426030252
acas,2,15.7,14364.8279850854,858.035134844085,14390.4311031226
acas,2,15.8,14359.9147898241,858.035134844085,14385.5266522862
acas,2,15.9,14355.0086574545,858.035134844085,14380.6292577279
acas,2,16,14350.1095952207,858.035134844085,14375.7389266595
acas,2,16.1,14345.2176103664,858.035134844085,14370.8556662919
acas,2,16.2,14340.3327101346,858.035134844085,14365.9794838356
acas,2,16.3,14335.4549017677,858.035134844085,14361.1103865002
acas,2,16.4,14330.5841925074,858.035134844085,14356.2483814947
acas,2,16.5,14325.7205895947,858.035134844085,14351.3934760275
acas,2,16.6,14320.8641002699,858.035134844085,14346.545677306
acas,2,16.7,14316.0147317727,858.035134844085,14341.7049925369
acas,2,16.8,14311.1724913416,858.035134844085,14336.8714289261
acas,2,16.9,14306.3373862145,858.035134844085,14332.0449936786
acas,2,17,14301.5094236286,858.035134844085,14327.2256939982
acas,2,17.1,14296.6886108197,858.035134844085,14322.4135370882
acas,2,17.2,14291.874955023,858.035134844085,14317.6085301506
acas,2,17.3,14287.0684634727,858.035134844085,14312.8106803864
acas,2,17.4,14282.2691434018,858.035134844085,14308.0199949956
acas,2,17.5,14277.4770020422,858.035134844085,14303.2364811769
acas,2,17.6,14272.6920466249,858.035134844085,14298.4601461282
acas,2,17.7,14267.9142843797,858.035134844085,14293.690997046
acas,2,17.8,14263.143722535,858.035134844085,14288.9290411254
acas,2,17.9,14258.3803683182,858.035134844085,14284.1742855605
acas,2,18,14253.6242289553,858.035134844085,14279.426737544
acas,2,18.1,14248.8753116711,858.035134844085,14274.6864042674
acas,2,18.2,14244.1336236889,858.035134844085,14269.9532929205
acas,2,18.3,14239.3991722309,858.035134844085,14265.227410692
acas,2,18.4,14234.6719645176,858.035134844085,14260.5087647689
acas,2,18.5,14229.9520077682,858.035134844085,14255.797362337
acas,2,18.6,14225.2393092003,858.035134844085,14251.0932105801
acas,2,18.7,14220.5338760299,858.035134844085,14246.396316681
acas,2,18.8,14215.8357154717,858.035134844085,14241.7066878204
acas,2,18.9,14211.1448347386,858.035134844085,14237.0243311776
acas,2,19,14206.4612410417,858.035134844085,14232.3492539302
acas,2,19.1,14201.7849415907,858.035134844085,14227.6814632539
acas,2,19.2,14197.1159435933,858.035134844085,14223.0209663228
acas,2,19.3,14192.4542542557,858.035134844085,14218.3677703092
acas,2,19.4,14187.799880782,858.035134844085,14213.7218823834
acas,2,19.5,14183.1528303746,858.035134844085,14209.0833097139
acas,2,19.6,14178.513110234,858.035134844085,14204.4520594673
acas,2,19.7,14173.8807275587,858.035134844085,14199.8281388081
acas,2,19.8,14169.2556895452,858.035134844085,14195.2115548989
acas,2,19.9,14164.6380033881,858.035134844085,14190.6023149003
acas,2,20,14160.02767628,858.035134844085,14186.0004259707
acas,2,20.1,14155.424715411,858.035134844085,14181.4058952664
acas,2,20.2,14150.8291279696,858.035134844085,14176.8187299415
acas,2,20.3,14146.2409211418,858.035134844085,14172.2389371479
acas,2,20.4,14141.6601021113,858.035134844085,14167.6665240354
acas,2,20.5,14137.0866780598,858.035134844085,14163.1014977512
acas,2,20.6,14132.5206561665,858.035134844085,14158.5438654404
acas,2,20.7,14127.9620436083,858.035134844085,14153.9936342456
acas,2,20.8,14123.4108475598,858.035134844085,14149.4508113071
acas,2,20.9,14118.8670751931,858.035134844085,14144.9154037626
acas,2,21,14114.3307336779,858.035134844085,14140.3874187474
acas,2,21.1,14109.8018301811,858.035134844085,14135.8668633943
