mode,encounter,time_s,hsep_ft,vsep_ft,ssep_ft
daidalus,9,179.5,16334.8307009484,610.755752879615,16346.244725267
daidalus,9,179.6,16353.0758279587,610.755752879615,16364.4771265276
daidalus,9,179.7,16371.3209637513,610.755752879615,16382.7095648991
daidalus,9,179.8,16389.5661082966,610.755752879615,16400.942040258
daidalus,9,179.9,16407.8112615656,610.755752879615,16419.1745524809
daidalus,9,180,16426.0564235292,610.755752879615,16437.4071014452
daidalus,10,0,30138.2250114085,70.8843863694613,30138.3083704862
daidalus,10,0.1,30104.7442050578,70.8843863694613,30104.8276568425
daidalus,10,0.2,30071.2634055893,70.8843863694613,30071.3469502875
daidalus,10,0.3,30037.7826130261,70.8843863694613,30037.8662508449
daidalus,10,0.4,30004.3018273913,70.8843863694613,30004.3855585384
daidalus,10,0.5,29970.8210487081,70.8843863694613,29970.904873392
daidalus,10,0.6,29937.3402769998,70.8843863694613,29937.4241954298
daidalus,10,0.7,29903.8595122898,70.8843863694613,29903.9435246758
daidalus,10,0.8,29870.3787546017,70.8843863694613,29870.4628611542
daidalus,10,0.9,29836.8980039592,70.8843863694613,29836.9822048895
daidalus,10,1,29803.4172603859,70.8843863694613,29803.5015559061
daidalus,10,1.1,29769.9365239057,70.8843863694613,29770.0209142285
daidalus,10,1.2,29736.4557945425,70.8843863694613,29736.5402798815
daidalus,10,1.3,29702.9750723205,70.8843863694613,29703.0596528897
daidalus,10,1.4,29669.4943572639,70.8843863694613,29669.5790332782
daidalus,10,1.5,29636.0136493968,70.8843863694613,29636.0984210719
daidalus,10,1.6,29602.5329487437,70.8843863694613,29602.617816296
daidalus,10,1.7,29569.0522553291,70.8843863694613,29569.1372189757
daidalus,10,1.8,29535.5715691776,70.8843863694613,29535.6566291363
daidalus,10,1.9,29502.0908903139,70.8843863694613,29502.1760468033
daidalus,10,2,29468.610218763,70.8843863694613,29468.6954720023
daidalus,10,2.1,29435.1295545496,70.8843863694613,29435.2149047591
daidalus,10,2.2,29401.648897699,70.8843863694613,29401.7343450993
daidalus,10,2.3,29368.1682482362,70.8843863694613,29368.2537930491
daidalus,10,2.4,29334.6876061866,70.8843863694613,29334.7732486343
daidalus,10,2.5,29301.2069715756,70.8843863694613,29301.2927118812
daidalus,10,2.6,29267.7263444288,70.8843863694613,29267.8121828161
daidalus,10,2.7,29234.2457247717,70.8843863694613,29234.3316614655
daidalus,10,2.8,29200.7651126301,70.8843863694613,29200.8511478557
daidalus,10,2.9,29167.2845080299,70.8843863694613,29167.3706420135
daidalus,10,3,29133.8039109971,70.8843863694613,29133.8901439657
daidalus,10,3.1,29100.3233215578,70.8843863694613,29100.4096537391
daidalus,10,3.2,29066.8427397384,70.8843863694613,29066.9291713609
daidalus,10,3.3,29033.362165565,70.8843863694613,29033.4486968581
daidalus,10,3.4,28999.8815990642,70.8843863694613,28999.968230258
daidalus,10,3.5,28966.4010402627,70.8843863694613,28966.4877715881
daidalus,10,3.6,28932.9204891871,70.8843863694613,28933.0073208758
daidalus,10,3.7,28899.4399458643,70.8843863694613,28899.5268781488
